food_name,category,price,review,rating,original_taste,taste_reform_scheme,image_url
豆腐炒,中餐,0,酥脆stirfr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/342/image/image.jpg?Expires=1779176788&Signature=Dvwvr4h~~JOjRbm1Jud0mw-5zgUbaYcCKDVBx9EeczyzcVx86HhrQh8Q2Uvv~ghbnVgP~8qWUwY2CR4tiaU4dEUDhPgmZfz20nNDC5huANiWDOioKpn9KLa~6w6Z5guoMpIsXm2GV23iD1cAkwFn401qNYjSg4PvBnkvrsG8kmzU0~pE1yrEHcBuC2kziCTO02Iqek42IRPQF1LM2XzPEdpd6HLMuvTI2SrpZ5YXeHKISC2PaQKXhT6e98cVqGVu9kAFDoOHCJme0k2Ru~1ZozbfzMohCPbBWhP~6dUXOdmaYURBQoDkXmb3XRrQrHjSqXSgtQJofqip16OZNvfgfQ__&Key-Pair-Id=K204OQ5RWQVDLD
和香辣虾仁炒配,中餐,0,crunch和香辣虾仁stirfr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/343/image/image.jpg?Expires=1779176788&Signature=K0WqPcgDg0WfT6Dblhkkj6IOtuhrCRQ6C5QsdEMyKtt6AaJS32YygYvYaxMC046eHEZhoXhaguTo7urUOuEGuGZfHzcmw6BKuu7hjRGWXzJ8EBWaVKPi-AVqQRN24xa8HDbcBOLTI6MfcTLK~XP9IAoWQfZU3Ejkj5iBQ~-hXKW88TxFSTRBmuHrsEY~TtseukcpYsXubeJVkDwJZPHCo9EkcT2kQjOiDy~5b681XX~yyNQrSBOwtXrddgADjFYDxygSQ1~Tt~01XkDdKMI7QKWH5KQmMKOsEvVGsTM7XWYWVxy9qzaPEr8ZU3qg1Oto39ZDyImmnF206a4cbDZqtQ__&Key-Pair-Id=K204OQ5RWQVDLD
虾仁,中餐,0,cr和stal虾仁。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/344/image/image.jpg?Expires=1779176788&Signature=hc~sTWRTJLJe~ty5aCd5SZt7S8UoMHqHo9zIIBxSrS4TntcoGeVnrfj1jOi-3eSdS2T4lCxZNGg3GHUjK0VsB3Pa2sF1f8qWcIn-zYrouzRt531I80vx7aWp4cvZtFFS1SVfEbaa8KJKBthpmrpddb7gtybcf2EOPUOfbgTsykBC2DkZFa2WdtgX1WXL5~xtG8beiiqw863oT-XxU~dPQnLxFQQmNbFiXMQV0AUymm~Nhl~SpZygDuhFe6lDu0jkHUvL4vf19fpjIQGLcTt00oELXGrtxcWj45hT-YjvQIGe6-En1fbsuv2BEb6E01zhPH7aofDexvcksOrRYfnKBw__&Key-Pair-Id=K204OQ5RWQVDLD
黄瓜,中餐,0,s/cucumber asian greens,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/345/image/image.jpg?Expires=1779176788&Signature=hgvKgWEDCo~tdbfEauuIhH34WBs2vB15uVc4nDl3opffE2qbeRRVCYiXX1YQ3nGK16CeE4JgwS1gVFR-kx~7lSxBJM6G9UNDwaxnKP4fiZnUoSdYFw290lN-LFr6Ssj6q4v6J82jaKlLoxLGIcX-d0Jc3VkdvuMx8ffnxhMSH1N2p6jNb-9zu71tPqDifnHpyr~Gt-qXreqcwWKF1FUYtKbAg8oLi3sqObs4lVSKeY9u0KTDN5k-By4xm7sgLCC21Riav77eajEVEho64Lyegf4~i5txRNLQ6-4C7ZZyMD9jqVAVVvMvf-d36vI-7biN3SlRmdi6nGGm4etC6OYY~g__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉炒,中餐,0,牛肉fr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/346/image/image.jpg?Expires=1779176788&Signature=B01lI3TuqcLmIydhV16PHc1e-qnnHv77ph-wpa9mKXwo-Nf2QwVp1GYEGbJuh6SNnocmkCeglcsxw5YU1iIz-JHvN9DBqBKGI-KUi23RXVxTYACuOmRx~M3gfQ1KMFXIxuv2Hjr2JAI8YHi6fBlou4IONlKkSdnRlXti1oAVBxABRULZdFY2jnYg-faoAwCmtRXnfUOHJUSLCPtG5HcWnNeN5~f8AiTeUmMs8nl72K~V7xPdGDr5~rnhUOMmROBB5keHbhx~iRB3zd082pyiAXbi4n2U-vt5~YeeA3vuKdUfdMc5Yls1Jh8wFk4BUKbdVS~hOpvOAzT~1ZGR7xyYBw__&Key-Pair-Id=K204OQ5RWQVDLD
捞面,中餐,0,s/curried vegetable lo mein,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/347/image/image.jpg?Expires=1779176788&Signature=PjjCq7R2XkHQ~Zhb0SGEHFRmnzOsawavGmVV4gfdMYXsjhutAlft5zJnkl0KdZuE6ubqVnd3X9QJ2tTyryB7WZ1Qpq16l4b2MfR5LH9CRDH1pR3SnoydG2Lmbo494FXAMBWVhdf3PWQnPvOK8wP6wo8iTIG1QMdWQUKNd8ozYbEW0qPZzcPzEGq82Uk8eVty3uXrgljgEm4xyBr6ekLYXwRYXSCTPPwSHDjXEy~xT5Iajwc66Eo8dktelWme7EFpBc6bd3FXOYwzAbxRBH8jeANUB2jmg4z9-Uxoj7VZwNx3equXDUZHnYJIMT58bePBUPVvM6gb-PhJMTfG-xfRzA__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉,中餐,0,dadd和鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/348/image/image.jpg?Expires=1779176788&Signature=bWodBpj3xYiJ8YehALVe1QtlvC5lnPcgKV4DLfuqkTM4QM0MCZoMN970ZFp-7wLiLq1oaM0Ew~lB47KUF6CoCrhmeuryc8CDtOX7aLi98Qe9KFtbchyF4PzrgejvuF8Yu2w2GXCHjtpQf~WeaH3dZfCGAfXhrPgyE0MR5hg0xJM1Mp-jmAhzhj50Oyqa4Wtnld3DI~PGO1abvOyqBjpigeZFnfV2DPFUox3Z~PEeo8zUFGJu65gIVTSrIksIqGbqxYKA1QlxZijG2CngIE6femsUl4pYYlNp9c8IeviBMDuIZ-vOQ97sZaohr4H3WBsD1S8qMQ~34OxdEgUv9~yEsg__&Key-Pair-Id=K204OQ5RWQVDLD
面配香辣猪肉酱汁,中餐,0,面条香辣猪肉酱汁。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/349/image/image.jpg?Expires=1779176788&Signature=eksiZqzsICn3s0vkebak2MvLYKyJHLUN2h1lQvl3wZfM-7hIYBZbrz7aIV7IYU~t5tqzUWFEEMmuDEIs5vwz0~aQmq812smJTvWYcdZgkBQR8ggEzuff~BrgxS0PNklAF9OnpBEwSsLem-DLp~snS0XsXFOc6EXmgvvqopHwdV-Ue2gE5DU9HO8ZJLEolgs1g1~2xUv~Fk6axoU8Oz5rgTKFd6pRZwu4V7DrFedyRgYp0z2jLUyXxL3UqkUswAnHvOuBXv4IRbUmKLICS0NAo1mC7bx9z3SD3Al5~vRAVFuTjej0jdC6a-y7efnPvLJML~a-WWO0Osn7TgnwV3mssg__&Key-Pair-Id=K204OQ5RWQVDLD
饺子,小吃,0,的bbies。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/350/image/image.jpg?Expires=1779176788&Signature=HGP3FooIrm55upF3kxK7-D5JexN6B7vDtCCTJEsc7yzro2NGN7EKAILk1osEQyQsErYUCp47VF3ei5p4cBrSbzXUkHZEBRiaqTBwGHHkWtJrzBEydIB6JYzUoYSCMuJ6wdSXCKQJwRV727wpK4UAOIwNnCOJIG4YpfWU~o8mgnfr6M-ave2pNWbjXTBYPOw1cYenREURIlIYL-t3qFBV9yzKL9R8xW1YYhHxK1Sfgldtv84YMqxhgdXI8A6fMu8XTO3u5g4SmLfLP73d98C9uW0FAyGar4JpxSm0lxHxuOyOhhLimUHf7Et5ANA8talJXBpBFrkB24v75FtoeJUeyw__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉,中餐,0,的bs鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/351/image/image.jpg?Expires=1779176788&Signature=aUKVlGeU72K3ScWRmOijY32umSesEJC5aB4YP~9MgseVxRl-ohux0dmHkBMxonFX8sqhwDizs97G4jipUWZzw3lbdJiRD3lNziV-lA~W3O1BJ3P2rH~6pMJjmaj0KyvmA4nZniC3h-Or3-NahRCs~mnBzsaqYm4R5NULYFXDSxwss4KbXDJx0vjSMgMhrYM6xYysGLi0sEX328zPvJlwhj5ZhPfq~JdEUMPcBEqNma6Gntlt5FKI6mSUVGJClUKONq7u70pllOys6yTOZZN8wf4REHuUhsTj~vt7I9zvxltup~799o93KkEEpm5kyQZUL2lD7WBf6vL4ss1R7qEYeA__&Key-Pair-Id=K204OQ5RWQVDLD
宫保鸡丁,中餐,0,的epfried鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/352/image/image.jpg?Expires=1779176788&Signature=mFLNQ-lrmOsHyd-53rb6KYyBJPTc2epdaNKiOjLBPGANVpjyp7~0Nh4pMHp1uXzZPDipcnYngdd5AY0wl0ly07eGEuButtkqOpxh4rPQRUt9OSXlKOW7fUR2GYZ4gQMpzz5xKqhgzJituT4n2Lc7olQo~ZQhHZsNMctCAi16O68w3dyXca3LKfsn2J5ioFwOGZ3AhUL4AUBeIo9zeAjEfP8n11QZjIjBiaI2i0yKtQGKTBUvbwd8C1MJouUXYCEzT2Lsr5CHOMxxZKEmCqgffenxHKlXx9B4rBeBba2~Yc8FNhX2CrGaaRFBFIfBCpaM1Xaa7RqC-I~~HRkRXKXsVw__&Key-Pair-Id=K204OQ5RWQVDLD
炸鸡肉,中餐,0,dr和fried鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/354/image/image.jpg?Expires=1779176788&Signature=mJJT-cNHFI-yIlFIxscUND4beTjC5fDwYalQqJUyDKU45NZCI-VBGn3vOqnYYjfI0kE93pce9S2uJVWPZv9OqpWI50BtJ9FlP5bq3JiyAhmpVyshyllTHf5woKYz8u5F~dYCTyz08khqe07gd-ZZU2t8ewIGU~mgDNCgKlEpnmm40c0L0M3Bkg8Lp1TrfUTbcAyqoop2m46UAIgY4XhVl31dtN6GOg3AdBW8O65~2KfCEC9tRZg3zsas~ywlmdNj6LFETR2zAIVqzdi93iEe6nsH8eYBVTf~QS4MMelOHP8KtYaF0sP2vm-e2eYylOQXqjUmJisVcTqljwb8HnMBjQ__&Key-Pair-Id=K204OQ5RWQVDLD
炸四季豆,中餐,0,dr和fried豆类。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/355/image/image.jpg?Expires=1779176788&Signature=JdG57TvWevi1M7XRraSsRnyyYVYS2RcN21liujak9vTvwCB7VgTDzZ6ayd~v2JbBpvh1gWjNl6RcnhIJdv1FKyJ9cuIMjVw73-gHiDKmBE8wcGvPVs3ylapMwqDn6jWVO79s5GgVZN8XdNC9TtbI4gSGgC0naZGgeO~mgc7fvuetN3AeAkS-FwMx-16IW8UC5zIpxVnp6iPtwdjrIe2FHIiCA~BSv7OaDr-NjXpzlZmbc3rQgxWcmuJXEBvv3Htx4erRCL3nWdIdbFIr2UBcN26~wtrc4iySjjKFZkW6uz7Zh8s4iWkeP-6Le1kWbFQ71HhzsaSGrSYZ~yhVZqmQqA__&Key-Pair-Id=K204OQ5RWQVDLD
炸猪肉配配,中餐,0,dr和fried猪肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/356/image/image.jpg?Expires=1779176788&Signature=DBRM6w~ueklm4POCt3yV7fEe1f6yfqKlc-KQiwpzzAMHaLsUq4xlNJzohkauYecxhRqHQU4pLWHLOxGfVfNK7cSr1SRPacc9F2Tg5W8M4bLzZot-6zVh-ikkDs7zK1PBJa9PIo-wG1922j6dmOzSB3GV4Vkehdj6WDgwdl2dGytQdej2Sbn2Qp5eEVCGwkktbcRXM6Mq21nIItAFX9QgB3F35uJHAIHA8WFT46OYjv9U~yDrC0n951dt5IAyY0as-T8klZZrWUUPkNBzoqlCwKaR6Qnh4vBa7o21xWSKfvLXq-HWGC4Ym4VXZvtZHKaPp20KvXVVLkcHDnVQWTcJzw__&Key-Pair-Id=K204OQ5RWQVDLD
鸭肉炒配,中餐,0,fr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/357/image/image.jpg?Expires=1779176788&Signature=J1vEpzNLtdeDUI8HP0Wh-rnsmAb3Bhae1ne-VfSgJhBvaWMaKbg6s8X2KbvzuxOtMCBrizvO6EZuAwjtb8OG8wuEB~P3SFdkXahZiE3WdzioIe0BY3M0x3o3cTHmBNEQ7IU5dNX~Z2MzK3qvACAI54X2OoaChRkVX8tiBaseqqEJ5jAzig15irpZG5qM~Bje3b-wPrMK~8~GS5kcV0AnbOlFIiW5C1MntVroNOYeU66rYI4qZxw7t~rFqNOeC6YlsKRyD-2LEe1kLSKBWgetdHm~7ZwRkWQRPkY9pi13saqu-tMEDo50bt4EPC6lASwOOFWJqh1US6IXhftwePJJqg__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉炒饭,中餐,0,eas和鸡肉米饭st和le。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/359/image/image.jpg?Expires=1779176788&Signature=Q3KIfu5vDBybllFCwfaJPUgxzQT66NRUnS9CdI7LbQwWdUk~2XMHO0KWep8Z0iW5Xvi0K27YMHGhbyi9O86Dur2R68avesH13L-bkZE6CgmkA6ooqJ~qvptvnktABSZlSKBCk2Crxlit~ffZERi~383kNmc9bNuQCYvV-aPDhRWA3Rg8uPvQ-hl69f4znziTzzUabAWs6rvyCcZpB9VvMgus4E5BZVPpGYNhQ0n-cib0WOFPSfNmIdO3GGw8-2PmUe8UlAZ1h-gsQeEVaKGDUYcjsfbsZrn4qMsQbZ6VIIH9mMYtJxyfXWvhmqZr2cP~nX8XcSwKgd9yP3bTI7cjXw__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉炒,中餐,0,eas和鸡肉stirfr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/360/image/image.jpg?Expires=1779176788&Signature=3ABAwuJB3DdbXAEZXYGwqQJsBFY3TOmrID7XKUaGFRRqk713NmgXNLuO~CXFRsl0E3OTGbwevO3nxeeXK1D5fKu~jkCdbxJBk5gFHsYtr~wrzkuM3bmWsutnQnt5x40UxbD1Ge3ainLcGb~lmW02zm2~ncUWr8japeLvb1XOihVB34HalIXB6c5w2LUHH8dJC0Hf~AXBo2P4oQY5Zs7~by~3JLMqdIn0dELRcmQNRXIgNaOGh7rIf2w58HTd~WP~TNeCZmxLmk7q3Qdppu3pUnvmXzdeDrjeyMPMo~Kc9UyugCyVLtCAbtMxm8ZK0cAg2Q5SiFvcBTm~TvUNy3~Yhg__&Key-Pair-Id=K204OQ5RWQVDLD
酱汁鸡肉,中餐,0,eas和so和酱汁鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/363/image/image.jpg?Expires=1779176788&Signature=nJiNOXjdYuNvKWTGl0tUY6uWAgOYong3Tb-rbI-rc4ZjhdX7Uedh7QAgmc8hf-S0Dfd3r7Q9prJFnMWqkYRn7QzTo6fvZBNEMOGXDiT-uYzIasDnXVB17ffjDcD6PGXwExCCAj6bP6DDsVyRVsYkQ7zJhsLdaZUgFS86QCEPWeNjrik0jG89HuolqY0ZXfyY4MS7exXS5Csn7gRv-Ch8L~3dQfB7gaVaYPbl6ecJdvoPD-HpiULLXxi2wmU7gXIs8HQD0hec0dA0i7ofSlY1tZORc~WdkyIlEc-oBe9CXvVy7HsbZ8BeNy6TIykS7aI7EjLX60AKsdKK1bw11vkQhQ__&Key-Pair-Id=K204OQ5RWQVDLD
宫保鸡丁,中餐,0,eas和鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/367/image/image.jpg?Expires=1779176788&Signature=K7NPStKFp4UlM9KVleHn9sPu5417nMcwboWlRAg7tLNQv01iAUVvqEbubTNeugoaSQxa4hRtkQgPXm1ZeMlrPJHVb7ci2RRwr3Y-RGZWseZBRBGH0ESKLk4jkg0MHgnWKDP0tybqyyoQ4Zx3CE5te5Vh97K0wWJGNLYUUMHLoEz288bF7-U-nK~QpYGM5uqEOOoS-Mn6UDVu92TN0Y8S22awhfE07hRbN2Xb~5v-uqs4DL7YGuxBV3Ne7IQQhSACxzhNg9NlPKHGpJ4d9XMZ4Upz6KAjhX3~TZFsxX9DPD0urecH~L0yY4HCfd5K6qhnrRx3AUCK6-AdwSM3iqbmvQ__&Key-Pair-Id=K204OQ5RWQVDLD
炸鸡肉配姜汁和,中餐,0,eas和鸡肉姜汁。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/368/image/image.jpg?Expires=1779176788&Signature=lg0ktlXhftyamgQ-zJcdYueFX5TH4EIR07IT~WqgA-qp14OeNZQwGx3WyOflENueWL1bRXX3JKbtOw02MNXDlbl6FrX~1NUwLwCJ6mqBqRQgTGmEG2~XapxpSM6aUqSqyjzj1w-hkIlvoNig1L-WUdJwjZdh9MObfq8QUfuJ1ipeBPudsyAuwYdK1CVD95jmOULN5tCv3H34LzCJtgu0lfmQae~6lh7gmVJ~amfpT93CuFpepp5-xhTVFgQWhlhmGUl2lM40EfL3qhJ-KOZI1BUtEtlfF6BXjgA8gCYh7RCwCOB~kV7tIfWmE4wM8xkdZ~GLlvVsGz5xEC5ZScof5Q__&Key-Pair-Id=K204OQ5RWQVDLD
炸猪肉配配豆类,中餐,0,eas和猪肉豆类。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/369/image/image.jpg?Expires=1779176788&Signature=ODacC6-zcUpOg0cHKQ2hcgwd0tQ7~xvXrFTPIbzKxWG5US7aCNQWd41aJ5WkclyCcpwGtOJJo7mMTVMgB-3XhZl5HEo5TF8nzvSyL3cdA7TJFPkX37KtqXp3RFq9P0aLh8Y9Faf3mleHwYTAt2K~t7M~Lb18huCxBmGfQ2HO~pXQDUEFITHAvCMyzi~lLdU9bCNQI7Gsx3O9n9afAg8T4sCkPtrcdnnGkcagCzVDSOivc6vgEew3fIZxbO6CwsWQNfgvH~AXlgdeAPK~4dLzG1tLkkUheIcNi3GDJzFBaS~4pcg5XN3WZa232QkHNawRS-ziMF4FMGb~DdFDPV1jgw__&Key-Pair-Id=K204OQ5RWQVDLD
鸡蛋汤,汤类,0,鸡蛋。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://th.bing.com/th/id/OIP.y3m21tMm6-pCAZXxyOWVTAHaFP?w=134&h=108&c=7&qlt=90&bgcl=f4aad2&r=0&o=6&dpr=2&pid=13.1
炒饭,中餐,0,鸡蛋和oung米饭。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/373/image/image.jpg?Expires=1779176788&Signature=xhBSjQlnzfB7EBUeoRBezvfP36g~WNxdwq5KKjZV7aTVkRX9~UepRY0ZVeOjHf7~2XhtJzYo-MhVbATknv~n95GXpFhT9pFKWE8ZBCQbqGxtGotQK2nnXg4n8vofKekoODoelBx-3wwS2GDHxrOtBTK2NOxj9QQzXKfP55HOqvezCnRhTPdamall-TqAwqoEGcH-MDMXO~eLeUIlIBw3ueRc5o~jY0cXuwEJ9SHzOetKMvZ3JEi9l6Bcxf5xfji50dGbE3WGGV7JgMi7Uq~X4UKip-1MI4rLTZkrO-34jiT8D3~HZWbXDrr~xdGGSQ04QOpmcSY59xih9sASTBKGsw__&Key-Pair-Id=K204OQ5RWQVDLD
鸡蛋配蘑菇酱汁,中餐,0,鸡蛋和ung蘑菇酱汁。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/374/image/image.jpg?Expires=1779176788&Signature=esQolugQuZ13ONTo4FWQbvbY99D9Wxeg4oVDLlyN6rTXkRDNRMc2Z1Jm9~FaO2JlivNgdg5GDbOGoVB5ecCqdygxbub464yxfpkwtH0vRUz-3k9p7kglEQJcpLxMduHQzjlNAb65kermRDbCMEpWm7FvKhygUDL1zXJIGU9uLr9PXP2Li3JlAmFSSF7jruWPMtXyDbZXOK5eqLLnYqdUu6JmjZ697L8HMkKYRndNcS~LxkPqZik5Vxf5qh122WHIAafR8sC2BsuWa3Xqf1wZvhzHOuGlSRyyaZKuF2-VdOZn6L04PZPPL5RdRzgzt3rXGe-eTP8ghG3j4g-zNEgEqQ__&Key-Pair-Id=K204OQ5RWQVDLD
炒饭,中餐,0,鸡蛋米饭猪肉bl和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/375/image/image.jpg?Expires=1779176788&Signature=wc3GzDspTyVIP83bQUbfz7~ec21S-kj3SGVPYt0n4onOltPi2F~uCEXahSBGXspELxsJJgTEaTNIyrKnQYZY1om-konQI3khXkihanqBI4ARgtoVnli4nk80tO80No4WgBs0q~rmlEc~ASwAAmI3Mq83Mzws9ZTOC9CZlmf4J4MT5SO6HFmld6V47dePvPKXRddgqndq~ohx5CAKPQF8sQFbLzUrwl0CFbDPDCDKGLFoOLJQvRaEN7g0EvGFcXsOT~taowsrXRY0azG2gFJRC6E80xok9Rj6UOqbLKc-MSW4sTnnhj9zRF0QVRLQZe~Kt8xXUyUnB1XWb-bOcIVJ8w__&Key-Pair-Id=K204OQ5RWQVDLD
